Key,Name,Created,Updated,D42 ID,Type,Subtype,Is Virtual Host,Is Network Device,Is Blade Chassis,Serial No,Asset No,UUID,Notes,In Service,Service Level,Object Category,Tags,Hardware,Room,Rack,Start At,IP Addresses,MAC Addresses,OS,OS Version,Total CPUs,Cores Per CPU,Threads Per Core,CPU Speed,RAM,Local Used Space,Local Free Space,Local Total Space,BIOS,Location,Last Discovered,Customer,Host Device,Building,Business Applications,Cluster,Last Boot Time
CMDB-17077,lu3cintegra57092.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5161,virtual,VMWare,false,false,false,,,42304423-4340-F9B9-F695-02AB586BFCB1,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.92,00:50:56:b0:d3:ac,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,10/Jan/24 7:12 AM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17073,lu3cintegra57093.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5158,virtual,VMWare,false,false,false,,,42300F60-03C0-A6CB-07AA-40E1B8682644,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.93,00:50:56:b0:e6:83,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,10/Jan/24 7:12 AM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17076,lu3cintegra57094.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5160,virtual,VMWare,false,false,false,,,42303B96-DAD8-D5D8-B6F5-C9C699DEA7BE,,true,Decommissioned,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.94,00:50:56:b0:20:3f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.19,34.19,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17099,lu3cintegra57096.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5182,virtual,VMWare,false,false,false,,,4230BFAE-4C61-13A3-9596-71718590993F,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.96,00:50:56:b0:e9:69,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.05,34.33,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17231,lu3cintegra57097.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5305,virtual,VMWare,false,false,false,,,4230672D-4871-2306-3F72-CCBD87BC183C,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.97,00:50:56:b0:75:06,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.18,34.2,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx07.3cint.com,Bettembourg,DB [3C]||Integra [3C]||NAS [3C]||Token [3C],,
CMDB-17217,lu3cintegra57098.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5292,virtual,VMWare,false,false,false,,,423041FD-B6F3-6FE4-0FA5-E182C1ACECFA,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.98,00:50:56:b0:bb:19,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.1,34.28,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx07.3cint.com,Bettembourg,Integra [3C],,
CMDB-17252,lu3cintegra57099.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5324,virtual,VMWare,false,false,false,,,423038B9-A96D-27D6-E1D2-064FBC8D53EB,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.99,00:50:56:b0:47:9e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.55,33.83,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx07.3cint.com,Bettembourg,Integra [3C],,
CMDB-17121,lu3cintegra57100.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5202,virtual,VMWare,false,false,false,,,42308C7A-C549-B36F-3401-6C684301E1AF,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server,Bettembourg",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.100,00:50:56:b0:20:eb,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,5.06,32.32,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17357,lu3cintegra57101.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5420,virtual,VMWare,false,false,false,,,4230F067-0C8D-7518-C4A7-E4DAE79DD7C0,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.101,00:50:56:b0:33:b0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.49,33.89,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,Integra [3C],,
CMDB-17360,lu3cintegra57103.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5423,virtual,VMWare,false,false,false,,,4230A67D-0D25-AA44-3766-0561812D12A2,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.103,00:50:56:b0:68:57,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,4.09,10.86,14.95,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,Integra [3C],,
CMDB-17315,lu3cintegra57104.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5381,virtual,VMWare,false,false,false,,,423018C6-58AF-0099-D911-8C384B196A78,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.104,00:50:56:b0:8e:70,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.79,1.0,2.97,11.98,14.95,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,AMPS [Fintrax]||SSRS [Fintrax]||Data Warehouse [Fintrax]||TRS [Fintrax]||UVT [Fintrax]||Premier Refund [Fintrax]||V-Print [Fintrax]||eAPI [Fintrax]||PTF ME [Fintrax]||FDVO [Fintrax]||Integra [3C]||ASTREX [Fintrax]||SSAS [Fintrax]||AX [Fintrax]||Merchant Portal [Fintrax]||BRT [Fintrax],,
CMDB-17355,lu3cintegra57106.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5419,virtual,VMWare,false,false,false,,,42300583-585B-38FC-C5A7-E73CE99429D0,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.106,00:50:56:b0:5c:b6,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,3.02,11.93,14.95,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,Integra [3C],,
CMDB-17346,lu3cintegra57107.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5410,virtual,VMWare,false,false,false,,,4230ECB0-20D6-81E3-BD4A-A40546546C36,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.107,00:50:56:b0:1c:c8,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,2.79,1.0,2.92,12.03,14.95,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,Integra [3C],,
CMDB-17366,lu3cintegra57108.3cint.com,30/May/23 12:18 PM,03/Oct/23 3:05 AM,5429,virtual,VMWare,false,false,false,,,4230E9EB-FE3A-CF6A-840E-0381B846CCCA,,false,Decommissioned,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.108,00:50:56:b0:e2:84,openSUSE,12.2 | 3.4.63-2.44-desktop,1,1,1,,1.0,3.23,11.72,14.95,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx09.3cint.com,27/Sep/23 6:02 AM,,lu3cd2ppesx09.3cint.com,Bettembourg,Integra [3C],,
CMDB-17098,lu3cintegra57109.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5181,virtual,VMWare,false,false,false,,,4230579B-1257-98D9-DA5D-F507276DDC7E,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.109,00:50:56:b0:71:db,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,4.47,32.91,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17097,lu3cintegra57110.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5180,virtual,VMWare,false,false,false,,,42305D40-2E98-FB68-CB09-3D64A06FD73B,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.110,00:50:56:b0:2b:4e,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.83,33.55,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17351,lu3cintegra57111.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5415,virtual,VMWare,false,false,false,,,4230E58F-59D3-C234-5EE2-50F059A0030C,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.57.111,00:50:56:b0:f3:84,openSUSE,12.2 | 3.4.63-2.44-desktop,2,2,1,,4.0,3.21,34.17,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx05.3cint.com,Bettembourg,Integra [3C],,
CMDB-17362,lu3cintegra57112.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5425,virtual,VMWare,false,false,false,,,42307724-F91A-B429-A730-0E0E76A59EDE,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.57.112,00:50:56:b0:52:5f,openSUSE,12.2 | 3.4.63-2.44-desktop,1,2,1,,2.0,3.23,34.15,37.38,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx05.3cint.com,Bettembourg,Integra [3C],,
CMDB-16997,lu3cintegra57113.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5088,virtual,VMWare,false,false,false,,,4230661F-01AA-F8E4-78D8-ED5EE7D704C9,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.57.113,00:50:56:b0:82:3a,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,10/Jan/24 7:14 AM,,lu3cd2ppesx05.3cint.com,Bettembourg,Integra [3C],,
CMDB-17108,lu3cintegra57114.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5190,virtual,VMWare,false,false,false,,,42308A98-E5A1-9674-1740-1F8A4738538D,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.57.114,00:50:56:b0:cd:51,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,10/Jan/24 7:12 AM,,lu3cd2ppesx03.3cint.com,Bettembourg,Integra [3C],,
CMDB-17014,lu3cintegra57115.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5103,virtual,VMWare,false,false,false,,,42304907-FA14-2789-8978-B7D2F8F754F4,,true,Decommissioned,,"Contern,Luxembourg,3C,Integra,SIP_Server,Decommissioned",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.57.115,00:50:56:b0:01:57,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,10/Jan/24 7:14 AM,,lu3cd2ppesx05.3cint.com,Bettembourg,Integra [3C],,
CMDB-16998,lu3cintegra57116.3cint.com,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5089,virtual,VMWare,false,false,false,,,4230321D-50E7-D29E-6268-659E6EDC2247,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.57.116,00:50:56:b0:e2:0e,SUSE openSUSE (32-bit),,1,2,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,10/Jan/24 7:13 AM,,lu3cd2ppesx05.3cint.com,Bettembourg,Integra [3C],,
CMDB-17095,lu3cintegra58010Pilot,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5178,virtual,VMWare,false,false,false,,,420E7ABD-1107-EF6F-D81D-5C27513A34B2,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.58.10,00:50:56:8e:51:e5,Ubuntu Linux (64-bit),,2,1,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,10/Jan/24 7:12 AM,,lu3cd2ppesx03.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16923,lu3cintegra58011SysO,30/May/23 12:17 PM,11/Jan/24 3:10 AM,5018,virtual,VMWare,false,false,false,,,420E1D6C-D26F-F302-11D3-DDAC76BF2D16,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.58.11,00:50:56:8e:c0:06,Ubuntu Linux (64-bit),,2,1,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx06.3cint.com,10/Jan/24 7:11 AM,,lu3cd2ppesx06.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17240,lu3cintegra58012SysO,30/May/23 12:18 PM,11/Jan/24 3:10 AM,5313,virtual,VMWare,false,false,false,,,420E639B-DB69-8714-E573-C021E29EF45A,,true,Production,,"Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.58.12,00:50:56:8e:42:70,Ubuntu Linux (64-bit),,2,1,1,,2.0,,,,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,10/Jan/24 7:13 AM,,lu3cd2ppesx07.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17368,lu3cintegra59011Designa.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5430,virtual,VMWare,false,false,false,,,4230D821-7643-3490-654A-59FAE0167DC8,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.11,00:50:56:b0:f2:d1,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.06,23.98,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17119,lu3cintegra59012Designa.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5200,virtual,VMWare,false,false,false,,,4230B62C-6F85-2D07-D241-77484F8AFF35,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.12,00:50:56:b0:db:f0,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.06,23.98,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx03.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx03.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16974,lu3cintegra59013Designa.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5067,virtual,VMWare,false,false,false,,,42302A61-BD02-8E3C-70EC-02BC625821AF,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.59.13,00:50:56:b0:ec:d3,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.1,4.0,4.05,23.99,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx06.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx06.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17036,lu3cintegra59014RezidorEU.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5123,virtual,VMWare,false,false,false,,,423052E9-D0AA-E9EA-AA54-3FC9E1B1EC66,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.59.14,00:50:56:b0:61:cb,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,11.86,16.18,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx05.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx05.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16940,lu3cintegra59015RezidorEU.3cint.com,30/May/23 12:17 PM,12/Jan/24 3:10 AM,5033,virtual,VMWare,false,false,false,,,4230823A-D310-5CF9-1628-24E9815B44A5,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A02,,172.17.59.15,00:50:56:b0:13:3c,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,7.4,20.64,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A02 | lu3cd2ppesx06.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx06.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17235,lu3cintegra59016RezidorEU.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5309,virtual,VMWare,false,false,false,,,42304681-A7FC-2832-7C6D-AA528837FA37,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.16,00:50:56:b0:53:c1,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,7.46,20.58,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx02.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx02.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17027,lu3cintegra59017SmallHotelsGMT.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5115,virtual,VMWare,false,false,false,,,4230BC41-F0BA-6256-32B5-0F5425D64C6D,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.17,00:50:56:b0:23:a9,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.27,23.77,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx07.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx07.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-16906,lu3cintegra59018SmallHotelsGMT.3cint.com,30/May/23 12:17 PM,12/Jan/24 3:10 AM,5002,virtual,VMWare,false,false,false,,,423071EC-C9A4-5D5F-73B7-1A620D617DB9,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.18,"00:50:56:8e:f9:f0, 00:50:56:b0:cd:20",openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.45,23.59,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx01.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx01.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
CMDB-17123,lu3cintegra59019SmallHotelsGMT.3cint.com,30/May/23 12:18 PM,12/Jan/24 3:10 AM,5204,virtual,VMWare,false,false,false,,,4230F0F7-DB5D-28F0-1DFD-5C0398D778F0,,true,Production,,"Bettembourg,Contern,Luxembourg,3C,Integra,SIP_Server",,DC1.1 - SER-04-0 Cage 1 - 3C Payment,Rack-A03,,172.17.59.19,00:50:56:b0:79:61,openSUSE,12.2 | 3.4.63-2.44-desktop,1,4,1,2.79,4.0,4.94,23.1,28.04,,Bettembourg | DC1.1 - SER-04-0 Cage 1 - 3C Payment | Rack-A03 | lu3cd2ppesx09.3cint.com,11/Jan/24 10:02 PM,,lu3cd2ppesx09.3cint.com,Bettembourg,DB [3C]||Motor [3C]||MMM [3C]||IXS [3C]||DCC [3C]||Digital Gateway [3C]||NAS [3C]||Token [3C]||Web2Pay [3C]||Portal [3C]||WRS [3C]||Integra [3C]||Auth [3C],,
